SYMBOL,NAME,CLOSE,VOLUME,UPDATE_DATE,UPDATE_TIME
CTE,CTE,35.67,8827,2026-01-25,10:17:31
BLBLIMITED,BLBLIMITED,13.39,108585,2026-01-25,10:17:31
BANARBEADS,BANARBEADS,106.49,2789,2026-01-25,10:17:31
MANGALAM,MANGALAM,44.43,43736,2026-01-25,10:17:31
ALKALI,ALKALI,69.4,5854,2026-01-25,10:17:31
TPHQ,TPHQ,0.63,4525014,2026-01-25,10:17:31
DELTAMAGNT,DELTAMAGNT,65.41,3049,2026-01-25,10:17:31
BANKA,BANKA,64.42,10909,2026-01-25,10:17:31
NOIDATOLL,NOIDATOLL,3.72,92311,2026-01-25,10:17:31
ARMOUR,ARMOUR,41.2,2000,2026-01-25,10:17:31
CEDAAR,CEDAAR,49.65,6000,2026-01-25,10:17:31
JAIPURKURT,JAIPURKURT,36.07,8957,2026-01-25,10:17:31
PREMIUM,PREMIUM,36.0,9000,2026-01-25,10:17:31
PRITI,PRITI,51.37,4029,2026-01-25,10:17:31
ANMOL,ANMOL,12.29,58166,2026-01-25,10:17:31
VIGOR,VIGOR,66.0,1600,2026-01-25,10:17:31
SAMAY,SAMAY,44.45,24000,2026-01-25,10:17:31
HGM,HGM,55.61,11089,2026-01-25,10:17:31
ONDOOR,ONDOOR,120.55,93300,2026-01-25,10:17:31
ORIENTLTD,ORIENTLTD,65.28,2803,2026-01-25,10:17:31
MHHL,MHHL,37.2,10500,2026-01-25,10:17:31
OMFURN,OMFURN,57.5,9600,2026-01-25,10:17:31
CEREBRAINT,CEREBRAINT,5.5,32118,2026-01-25,10:17:31
AMEYA,AMEYA,90.0,6000,2026-01-25,10:17:31
SANGANI,SANGANI,48.5,1500,2026-01-25,10:17:31
SUVIDHAA,SUVIDHAA,3.2,33839,2026-01-25,10:17:31
SATECH,SATECH,51.0,7000,2026-01-25,10:17:31
AJOONI,AJOONI,3.85,223494,2026-01-25,10:17:31
SRIVASAVI,SRIVASAVI,46.7,4000,2026-01-25,10:17:31
DCCL,DCCL,46.0,2000,2026-01-25,10:17:31
AHLADA,AHLADA,50.76,21080,2026-01-25,10:17:31
ATCENERGY,ATCENERGY,32.0,10800,2026-01-25,10:17:31
SUNTECH,SUNTECH,33.45,36800,2026-01-25,10:17:31
3PLAND,3PLAND,35.03,1942,2026-01-25,10:17:31
AKI,AKI,6.19,55890,2026-01-25,10:17:31
VINEETLAB,VINEETLAB,33.91,55589,2026-01-25,10:17:31
KONSTELEC,KONSTELEC,42.45,3000,2026-01-25,10:17:31
TROM,TROM,69.45,4200,2026-01-25,10:17:31
ARCIIL,ARCIIL,62.0,4000,2026-01-25,10:17:31
PRUDMOULI,PRUDMOULI,19.99,32870,2026-01-25,10:17:31
RILINFRA,RILINFRA,33.8,21100,2026-01-25,10:17:31
MARCO,MARCO,33.6,3000,2026-01-25,10:17:31
ABHAPOWER,ABHAPOWER,33.75,24000,2026-01-25,10:17:31
GATECHDVR,GATECHDVR,0.44,643873,2026-01-25,10:17:31
GATECH,GATECH,0.48,14226850,2026-01-25,10:17:31
DAMODARIND,DAMODARIND,25.62,7228,2026-01-25,10:17:31
DURLAX,DURLAX,37.3,16000,2026-01-25,10:17:31
WHITEFORCE,WHITEFORCE,53.1,4800,2026-01-25,10:17:31
NEWJAISA,NEWJAISA,17.2,19500,2026-01-25,10:17:31
BLUEPEBBLE,BLUEPEBBLE,149.8,24400,2026-01-25,10:17:31
PRANIK,PRANIK,55.4,14400,2026-01-25,10:17:31
VIVIMEDLAB,VIVIMEDLAB,7.32,635494,2026-01-25,10:17:31
VEEKAYEM,VEEKAYEM,102.9,2000,2026-01-25,10:17:31
ATLASCYCLE,ATLASCYCLE,92.85,3287,2026-01-25,10:17:31
BANG,BANG,43.56,4481,2026-01-25,10:17:31
DELTIC,DELTIC,38.95,13000,2026-01-25,10:17:31
LCCINFOTEC,LCCINFOTEC,4.81,136860,2026-01-25,10:17:31
SNEHAA,SNEHAA,58.0,10000,2026-01-25,10:17:31
UCL,UCL,52.0,8000,2026-01-25,10:17:31
VICTORYEV,VICTORYEV,24.2,408000,2026-01-25,10:17:31
ONYX,ONYX,32.0,18000,2026-01-25,10:17:31
ARVINDPORT,ARVINDPORT,32.05,30000,2026-01-25,10:17:31
MPEL,MPEL,73.05,11200,2026-01-25,10:17:31
AUSL,AUSL,22.8,14000,2026-01-25,10:17:31
RICHA,RICHA,54.15,1000,2026-01-25,10:17:31
HYBRIDFIN,HYBRIDFIN,19.04,19415,2026-01-25,10:17:31
ARCHIES,ARCHIES,16.65,18371,2026-01-25,10:17:31
PARASPETRO,PARASPETRO,1.64,119317,2026-01-25,10:17:31
VINNY,VINNY,1.18,452275,2026-01-25,10:17:31
INTEGRITY,INTEGRITY,127.5,3600,2026-01-25,10:17:31
ORIENTALTL,ORIENTALTL,7.45,159335,2026-01-25,10:17:31
BALKRISHNA,BALKRISHNA,17.0,237504,2026-01-25,10:17:31
STUDIOLSD,STUDIOLSD,10.5,60000,2026-01-25,10:17:31
PULZ,PULZ,24.85,42000,2026-01-25,10:17:31
DECCANTRAN,DECCANTRAN,23.8,45600,2026-01-25,10:17:31
DKEGL,DKEGL,72.0,4500,2026-01-25,10:17:31
MALUPAPER,MALUPAPER,32.08,7323,2026-01-25,10:17:31
SONAMAC,SONAMAC,39.1,13000,2026-01-25,10:17:31
TSC,TSC,38.15,32000,2026-01-25,10:17:31
ADROITINFO,ADROITINFO,9.66,24610,2026-01-25,10:17:31
VERTEXPLUS,VERTEXPLUS,96.0,1800,2026-01-25,10:17:31
GAYAHWS,GAYAHWS,2.14,193143,2026-01-25,10:17:31
HOMESFY,HOMESFY,171.0,1800,2026-01-25,10:17:31
BAWEJA,BAWEJA,28.2,25600,2026-01-25,10:17:31
LEXUS,LEXUS,25.3,2855,2026-01-25,10:17:31
GOLDENTOBC,GOLDENTOBC,30.54,4659,2026-01-25,10:17:31
PSFL,PSFL,26.0,12000,2026-01-25,10:17:31
LRRPL,LRRPL,69.0,3000,2026-01-25,10:17:31
REXPRO,REXPRO,45.15,41000,2026-01-25,10:17:31
PENTAGON,PENTAGON,65.55,1000,2026-01-25,10:17:31
CHAMUNDA,CHAMUNDA,45.75,15000,2026-01-25,10:17:31
NEUEON,NEUEON,8.48,60534,2026-01-25,10:17:31
TARAPUR,TARAPUR,25.28,8377,2026-01-25,10:17:31
ANSALAPI,ANSALAPI,3.11,22528,2026-01-25,10:17:31
SHIVAMILLS,SHIVAMILLS,53.99,794,2026-01-25,10:17:31
BLUECOAST,BLUECOAST,27.99,2132,2026-01-25,10:17:31
AGSTRA,AGSTRA,3.77,181170,2026-01-25,10:17:31
BIOFILCHEM,BIOFILCHEM,29.93,9212,2026-01-25,10:17:31
CADSYS,CADSYS,48.5,5500,2026-01-25,10:17:31
NGIL,NGIL,27.22,3766,2026-01-25,10:17:31
AATMAJ,AATMAJ,21.3,2000,2026-01-25,10:17:31
ICDSLTD,ICDSLTD,43.2,304,2026-01-25,10:17:31
SHEKHAWATI,SHEKHAWATI,13.6,691810,2026-01-25,10:17:31
RCDL,RCDL,19.8,357000,2026-01-25,10:17:31
SERVICE,SERVICE,41.0,6000,2026-01-25,10:17:31
FMNL,FMNL,7.73,47655,2026-01-25,10:17:31
LASA,LASA,9.05,81575,2026-01-25,10:17:31
UNILEX,UNILEX,34.25,6400,2026-01-25,10:17:31
BMETRICS,BMETRICS,37.85,23200,2026-01-25,10:17:31
QUICKTOUCH,QUICKTOUCH,36.3,1500,2026-01-25,10:17:31
MANUGRAPH,MANUGRAPH,14.91,9071,2026-01-25,10:17:31
21STCENMGM,21STCENMGM,39.58,1301,2026-01-25,10:17:31
BABAFP,BABAFP,28.15,4800,2026-01-25,10:17:31
KARMAENG,KARMAENG,39.86,4261,2026-01-25,10:17:31
NKIND,NKIND,64.62,113,2026-01-25,10:17:31
VLINFRA,VLINFRA,29.0,7500,2026-01-25,10:17:31
GANGAFORGE,GANGAFORGE,3.38,2690499,2026-01-25,10:17:31
SWASTIK,SWASTIK,19.6,3600,2026-01-25,10:17:31
NMSTEEL,NMSTEEL,26.3,6400,2026-01-25,10:17:31
RKDL,RKDL,19.6,76747,2026-01-25,10:17:31
MITTAL,MITTAL,1.02,1009395,2026-01-25,10:17:31
PALREDTEC,PALREDTEC,36.56,7922,2026-01-25,10:17:31
HBSL,HBSL,63.28,1332,2026-01-25,10:17:31
SIGNORIA,SIGNORIA,94.15,1000,2026-01-25,10:17:31
MASKINVEST,MASKINVEST,146.25,952,2026-01-25,10:17:31
GANGABATH,GANGABATH,20.05,9000,2026-01-25,10:17:31
BULKCORP,BULKCORP,58.9,3600,2026-01-25,10:17:31
SHRIKANHA,SHRIKANHA,28.3,48000,2026-01-25,10:17:31
VISHWAS,VISHWAS,43.95,4800,2026-01-25,10:17:31
WEWIN,WEWIN,42.84,2505,2026-01-25,10:17:31
SEYAIND,SEYAIND,16.59,2709,2026-01-25,10:17:31
HRHNEXT,HRHNEXT,32.8,3000,2026-01-25,10:17:31
SAGARDEEP,SAGARDEEP,25.39,24350,2026-01-25,10:17:31
AUROIMPEX,AUROIMPEX,35.45,8000,2026-01-25,10:17:31
SEL,SEL,186.0,1200,2026-01-25,10:17:31
RULKA,RULKA,101.0,900,2026-01-25,10:17:31
SUPERSPIN,SUPERSPIN,8.0,15308,2026-01-25,10:17:31
AROGRANITE,AROGRANITE,27.43,10696,2026-01-25,10:17:31
SITINET,SITINET,0.33,722475,2026-01-25,10:17:31
CELEBRITY,CELEBRITY,7.15,84702,2026-01-25,10:17:31
KHAITANLTD,KHAITANLTD,92.52,718,2026-01-25,10:17:31
NIRMAN,NIRMAN,53.15,10200,2026-01-25,10:17:31
DHANLAXMI,DHANLAXMI,26.05,22000,2026-01-25,10:17:31
LFIC,LFIC,141.29,1071,2026-01-25,10:17:31
SOCL,SOCL,31.6,49600,2026-01-25,10:17:31
TNTELE,TNTELE,9.14,24957,2026-01-25,10:17:31
ADL,ADL,68.41,38,2026-01-25,10:17:31
SYNOPTICS,SYNOPTICS,49.55,3600,2026-01-25,10:17:31
AKG,AKG,13.17,28887,2026-01-25,10:17:31
RADIOWALLA,RADIOWALLA,58.7,1600,2026-01-25,10:17:31
PHOGLOBAL,PHOGLOBAL,21.35,48000,2026-01-25,10:17:31
COUNCODOS,COUNCODOS,5.17,17385,2026-01-25,10:17:31
AKASH,AKASH,24.39,7175,2026-01-25,10:17:31
TRIDHYA,TRIDHYA,17.55,3000,2026-01-25,10:17:31
VCL,VCL,2.2,455092,2026-01-25,10:17:31
AMBICAAGAR,AMBICAAGAR,23.98,2682,2026-01-25,10:17:31
MCON,MCON,55.1,19000,2026-01-25,10:17:31
VILINBIO,VILINBIO,28.9,32000,2026-01-25,10:17:31
DNAMEDIA,DNAMEDIA,3.33,298264,2026-01-25,10:17:31
AKSHAR,AKSHAR,0.49,1340154,2026-01-25,10:17:31
SIMBHALS,SIMBHALS,9.4,13084,2026-01-25,10:17:31
SVPGLOB,SVPGLOB,3.1,52358,2026-01-25,10:17:31
DEEM,DEEM,47.0,3000,2026-01-25,10:17:31
AGNI,AGNI,20.0,7500,2026-01-25,10:17:31
AGUL,AGUL,70.9,4000,2026-01-25,10:17:31
GSS,GSS,14.8,22684,2026-01-25,10:17:31
ITALIANE,ITALIANE,25.45,12000,2026-01-25,10:17:31
NEXTMEDIA,NEXTMEDIA,5.73,37426,2026-01-25,10:17:31
SHUBHLAXMI,SHUBHLAXMI,34.55,4000,2026-01-25,10:17:31
KEEPLEARN,KEEPLEARN,2.25,24360,2026-01-25,10:17:31
PRESSTONIC,PRESSTONIC,47.0,9600,2026-01-25,10:17:31
SANWARIA,SANWARIA,0.25,511314,2026-01-25,10:17:31
FLEXITUFF,FLEXITUFF,10.87,24942,2026-01-25,10:17:31
VIJIFIN,VIJIFIN,2.49,684557,2026-01-25,10:17:31
KONTOR,KONTOR,58.1,1200,2026-01-25,10:17:31
MADHUCON,MADHUCON,5.07,30689,2026-01-25,10:17:31
SUPREMEENG,SUPREMEENG,1.4,37546,2026-01-25,10:17:31
ASHOKAMET,ASHOKAMET,13.94,14903,2026-01-25,10:17:31
FEL,FEL,0.45,217887,2026-01-25,10:17:31
FELDVR,FELDVR,2.95,266,2026-01-25,10:17:31
MOHITIND,MOHITIND,24.48,3126,2026-01-25,10:17:31
KRIDHANINF,KRIDHANINF,3.55,62063,2026-01-25,10:17:31
MADHAV,MADHAV,36.7,2320,2026-01-25,10:17:31
CYBERPP.E1,CYBERPP.E1,6.43,1,2026-01-25,10:17:31
CYBERMEDIA,CYBERMEDIA,15.8,1752,2026-01-25,10:17:31
DIVYADHAN,DIVYADHAN,23.75,2000,2026-01-25,10:17:31
ABMINTLLTD,ABMINTLLTD,35.7,530,2026-01-25,10:17:31
NAGREEKCAP,NAGREEKCAP,26.09,7038,2026-01-25,10:17:31
PNC,PNC,23.0,8851,2026-01-25,10:17:31
PEARLPOLY,PEARLPOLY,20.44,16266,2026-01-25,10:17:31
THESL,THESL,26.35,3000,2026-01-25,10:17:31
WILLAMAGOR,WILLAMAGOR,29.53,9508,2026-01-25,10:17:31
ARSHIYA,ARSHIYA,1.26,132889,2026-01-25,10:17:31
MEDISTEP,MEDISTEP,22.75,3000,2026-01-25,10:17:31
TECILCHEM,TECILCHEM,16.1,130,2026-01-25,10:17:31
KHANDSE,KHANDSE,18.93,3938,2026-01-25,10:17:31
ROLLT,ROLLT,1.25,192020,2026-01-25,10:17:31
INFOMEDIA,INFOMEDIA,5.6,1843,2026-01-25,10:17:31
EXCELLENT,EXCELLENT,69.2,46400,2026-01-25,10:17:31
CELLPOINT,CELLPOINT,16.45,16800,2026-01-25,10:17:31
KANANIIND,KANANIIND,1.52,229617,2026-01-25,10:17:31
TREEHOUSE,TREEHOUSE,7.12,50150,2026-01-25,10:17:31
GFSTEELS,GFSTEELS,11.25,4609,2026-01-25,10:17:31
ARUNAYA,ARUNAYA,17.25,12000,2026-01-25,10:17:31
PARAMOUNT,PARAMOUNT,42.9,3600,2026-01-25,10:17:31
LAMOSAIC,LAMOSAIC,28.75,4200,2026-01-25,10:17:31
SGL,SGL,10.61,127534,2026-01-25,10:17:31
SANGINITA,SANGINITA,11.35,117642,2026-01-25,10:17:31
KAUSHALYA,KAUSHALYA,848.5,238,2026-01-25,10:17:31
CONTI,CONTI,21.0,13332,2026-01-25,10:17:31
MIEL,MIEL,16.05,6000,2026-01-25,10:17:31
GML,GML,18.5,10000,2026-01-25,10:17:31
TCIFINANCE,TCIFINANCE,21.96,5917,2026-01-25,10:17:31
FLFL,FLFL,1.33,55184,2026-01-25,10:17:31
QVCEL,QVCEL,26.6,24000,2026-01-25,10:17:31
SKIL,SKIL,1.28,733699,2026-01-25,10:17:31
MEDIORG,MEDIORG,23.65,36000,2026-01-25,10:17:31
MORARJEE,MORARJEE,7.2,1300,2026-01-25,10:17:31
MEP,MEP,1.5,84170,2026-01-25,10:17:31
TAPIFRUIT,TAPIFRUIT,64.0,1500,2026-01-25,10:17:31
MICROPRO,MICROPRO,19.1,4800,2026-01-25,10:17:31
KALANA,KALANA,20.55,2000,2026-01-25,10:17:31
TGBHOTELS,TGBHOTELS,9.2,2637,2026-01-25,10:17:31
BIKEWO,BIKEWO,20.5,50000,2026-01-25,10:17:31
SPRL,SPRL,149.4,20000,2026-01-25,10:17:31
BALAXI,BALAXI,24.16,57435,2026-01-25,10:17:31
LIBAS,LIBAS,10.12,18607,2026-01-25,10:17:31
YUDIZ,YUDIZ,25.55,3200,2026-01-25,10:17:31
PPSL,PPSL,8.95,3000,2026-01-25,10:17:31
ASPIRE,ASPIRE,16.8,26000,2026-01-25,10:17:31
MFML,MFML,23.36,1062,2026-01-25,10:17:31
SRPL,SRPL,0.59,156010,2026-01-25,10:17:31
TVVISION,TVVISION,6.5,23781,2026-01-25,10:17:31
IDENTICAL,IDENTICAL,17.9,20000,2026-01-25,10:17:31
HAVISHA,HAVISHA,1.63,48358,2026-01-25,10:17:31
GSTL,GSTL,15.5,1000,2026-01-25,10:17:31
ANKITMETAL,ANKITMETAL,1.75,31038,2026-01-25,10:17:31
SHRENIK,SHRENIK,0.39,1325629,2026-01-25,10:17:31
LAXMICOT,LAXMICOT,13.78,13160,2026-01-25,10:17:31
GUJRAFFIA,GUJRAFFIA,42.06,4238,2026-01-25,10:17:31
NEELAM,NEELAM,11.5,54000,2026-01-25,10:17:31
YCCL,YCCL,12.0,15000,2026-01-25,10:17:31
ASTRON,ASTRON,4.97,33441,2026-01-25,10:17:31
SPPPOLY,SPPPOLY,15.0,4000,2026-01-25,10:17:31
AGARWALFT,AGARWALFT,31.5,16500,2026-01-25,10:17:31
DIL,DIL,1.36,117252,2026-01-25,10:17:31
PRECISION,PRECISION,9.5,14000,2026-01-25,10:17:31
BOHRAIND,BOHRAIND,15.21,20332,2026-01-25,10:17:31
BILVYAPAR,BILVYAPAR,7.0,4796,2026-01-25,10:17:31
SHANTHALA,SHANTHALA,32.35,2400,2026-01-25,10:17:31
GLFL,GLFL,4.51,3101,2026-01-25,10:17:31
SILLYMONKS,SILLYMONKS,20.89,3896,2026-01-25,10:17:31
NIDAN,NIDAN,15.25,5000,2026-01-25,10:17:31
MANDEEP,MANDEEP,20.4,12000,2026-01-25,10:17:31
SATIPOLY,SATIPOLY,42.5,4500,2026-01-25,10:17:31
CMRSL,CMRSL,71.5,1600,2026-01-25,10:17:31
MARINETRAN,MARINETRAN,16.4,4000,2026-01-25,10:17:31
ONELIFECAP,ONELIFECAP,15.22,45710,2026-01-25,10:17:31
MAKS,MAKS,29.5,1500,2026-01-25,10:17:31
BLUECHIP,BLUECHIP,2.57,5189,2026-01-25,10:17:31
DHTL,DHTL,64.65,800,2026-01-25,10:17:31
ACEINTEG,ACEINTEG,19.3,3794,2026-01-25,10:17:31
GAJANAND,GAJANAND,10.4,15000,2026-01-25,10:17:31
MONOPHARMA,MONOPHARMA,10.85,16000,2026-01-25,10:17:31
HEADSUP,HEADSUP,8.42,13505,2026-01-25,10:17:31
KSHITIJPOL,KSHITIJPOL,2.11,193413,2026-01-25,10:17:31
RETAIL,RETAIL,26.3,7514,2026-01-25,10:17:31
GTECJAINX,GTECJAINX,19.89,3506,2026-01-25,10:17:31
BOSS,BOSS,38.9,2000,2026-01-25,10:17:31
VIVIDHA,VIVIDHA,0.58,124787,2026-01-25,10:17:31
RADAAN,RADAAN,3.1,7582,2026-01-25,10:17:31
QFIL,QFIL,58.0,1000,2026-01-25,10:17:31
UNIINFO,UNIINFO,14.71,3961,2026-01-25,10:17:31
VIVO,VIVO,76.0,4800,2026-01-25,10:17:31
IMPEXFERRO,IMPEXFERRO,1.74,15308,2026-01-25,10:17:31
CREATIVEYE,CREATIVEYE,7.06,1060,2026-01-25,10:17:31
LYPSAGEMS,LYPSAGEMS,4.91,41058,2026-01-25,10:17:31
INSPIRE,INSPIRE,10.5,6000,2026-01-25,10:17:31
ANTGRAPHIC,ANTGRAPHIC,0.92,370528,2026-01-25,10:17:31
TRANSWIND,TRANSWIND,25.5,4000,2026-01-25,10:17:31
SUNREST,SUNREST,33.0,3200,2026-01-25,10:17:31
JIWANRAM,JIWANRAM,5.7,18000,2026-01-25,10:17:31
WINNY,WINNY,63.95,500,2026-01-25,10:17:31
EASTSILK,EASTSILK,67.29,20416,2026-01-25,10:17:31
ARENTERP,ARENTERP,43.1,1343,2026-01-25,10:17:31
EUROTEXIND,EUROTEXIND,12.45,143,2026-01-25,10:17:31
SAROJA,SAROJA,32.75,8000,2026-01-25,10:17:31
EDUCOMP,EDUCOMP,1.08,45864,2026-01-25,10:17:31
AMIABLE,AMIABLE,72.9,1600,2026-01-25,10:17:31
WINSOME,WINSOME,1.69,3298,2026-01-25,10:17:31
VERITAAS,VERITAAS,44.0,2400,2026-01-25,10:17:31
UMESLTD,UMESLTD,4.79,21744,2026-01-25,10:17:31
SABEVENTS,SABEVENTS,12.19,1982,2026-01-25,10:17:31
GLOBALE,GLOBALE,11.49,1160,2026-01-25,10:17:31
OMKARCHEM,OMKARCHEM,5.57,3677,2026-01-25,10:17:31
MTEDUCARE,MTEDUCARE,1.62,40008,2026-01-25,10:17:31
PLADAINFO,PLADAINFO,13.8,6000,2026-01-25,10:17:31
SHYAMTEL,SHYAMTEL,10.5,10673,2026-01-25,10:17:31
COMPINFO,COMPINFO,1.37,29886,2026-01-25,10:17:31
TIJARIA,TIJARIA,4.01,67550,2026-01-25,10:17:31
UNIVAFOODS,UNIVAFOODS,11.62,19439,2026-01-25,10:17:31
INDIFRA,INDIFRA,14.65,2000,2026-01-25,10:17:31
BALCO,BALCO,24.35,1200,2026-01-25,10:17:31
ORTINGLOBE,ORTINGLOBE,12.51,366,2026-01-25,10:17:31
NIRAJISPAT,NIRAJISPAT,166.0,846,2026-01-25,10:17:31
DCMFINSERV,DCMFINSERV,4.61,6936,2026-01-25,10:17:31
SABAR,SABAR,5.25,20000,2026-01-25,10:17:31
CMICABLES,CMICABLES,5.31,4615,2026-01-25,10:17:31
RITEZONE,RITEZONE,20.85,9600,2026-01-25,10:17:31
PREMIER,PREMIER,2.99,19261,2026-01-25,10:17:31
SHANTI,SHANTI,7.56,77565,2026-01-25,10:17:31
CBAZAAR,CBAZAAR,3.8,16000,2026-01-25,10:17:31
FALCONTECH,FALCONTECH,15.15,4800,2026-01-25,10:17:31
LAKPRE,LAKPRE,5.0,1526,2026-01-25,10:17:31
ORTEL,ORTEL,1.4,6,2026-01-25,10:17:31
BGLOBAL,BGLOBAL,3.23,8703,2026-01-25,10:17:31
JALAN,JALAN,3.55,12000,2026-01-25,10:17:31
SETUINFRA,SETUINFRA,0.4,122497,2026-01-25,10:17:31
QUINTEGRA,QUINTEGRA,1.42,5114,2026-01-25,10:17:31
SANCO,SANCO,3.21,2327,2026-01-25,10:17:31
RAJVIR,RAJVIR,8.45,352,2026-01-25,10:17:31
AMJUMBO,AMJUMBO,10.3,16000,2026-01-25,10:17:31
JFLLIFE,JFLLIFE,10.05,18000,2026-01-25,10:17:31
SWARAJ,SWARAJ,239.35,11000,2026-01-25,10:17:31
VSCL,VSCL,21.3,9000,2026-01-25,10:17:31
ROCKPP.E1,ROCKPP.E1,73.75,1000,2026-01-25,10:17:31
BUILDPRO,BUILDPRO,666.75,13189,2026-01-25,10:17:31
STLNETWORK,STLNETWORK,18.47,1327913,2026-01-25,10:17:31
UMA,UMA,19.3,12000,2026-01-25,10:17:31
ENSER,ENSER,15.0,15000,2026-01-25,10:17:31
ARHAM,ARHAM,141.5,14000,2026-01-25,10:17:31
PARTYCRUS,PARTYCRUS,90.55,8000,2026-01-25,10:17:31
QUADPRO,QUADPRO,2.25,12000,2026-01-25,10:17:31
ACCORD,ACCORD,27.6,4000,2026-01-25,10:17:31
ETL,ETL,805.0,1650,2026-01-25,10:17:31
MOXSH,MOXSH,88.0,12800,2026-01-25,10:17:31
AVSL,AVSL,119.7,1000,2026-01-25,10:17:31
ALCODIS,ALCODIS,84.55,5000,2026-01-25,10:17:31
KDL,KDL,162.05,17700,2026-01-25,10:17:31
NEPHROCARE,NEPHROCARE,101.0,13200,2026-01-25,10:17:31
AHIMSA,AHIMSA,22.6,3000,2026-01-25,10:17:31
SARTELE,SARTELE,221.25,119000,2026-01-25,10:17:31
PROLIFE,PROLIFE,61.95,6000,2026-01-25,10:17:31
KSR,KSR,26.55,14224,2026-01-25,10:17:31
DRSCARGO,DRSCARGO,25.95,1600,2026-01-25,10:17:31
ARISTO,ARISTO,103.85,1600,2026-01-25,10:17:31
ADVENTHTL,ADVENTHTL,175.8,689007,2026-01-25,10:17:31
AILIMITED,AILIMITED,27.55,1500,2026-01-25,10:17:31
INVICTA,INVICTA,67.5,6400,2026-01-25,10:17:31
KKVAPOW,KKVAPOW,660.45,1026,2026-01-25,10:17:31
SAIFL,SAIFL,10.8,32000,2026-01-25,10:17:31
CPEDU,CPEDU,204.25,8151,2026-01-25,10:17:31
GURUNANAK,GURUNANAK,30.4,6400,2026-01-25,10:17:31
SMVD,SMVD,9.3,32320,2026-01-25,10:17:31
KRISHPP.E1,KRISHPP.E1,108.75,2718,2026-01-25,10:17:31
TIMESCAN,TIMESCAN,41.1,8000,2026-01-25,10:17:31
GREENLEAF,GREENLEAF,132.45,53000,2026-01-25,10:17:31
ISHAN,ISHAN,0.7,144000,2026-01-25,10:17:31
GKWLIMITED,GKWLIMITED,1630.3,2224,2026-01-25,10:17:31
MILTON,MILTON,46.45,35200,2026-01-25,10:17:31
SKFINDUS,SKFINDUS,2643.5,29880,2026-01-25,10:17:31
MANAV,MANAV,27.55,8000,2026-01-25,10:17:31
BIRDYS,BIRDYS,118.0,1200,2026-01-25,10:17:31
